Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
1,17:30:14.659547,17:31:11.260962,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:11.479475,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:11.704580,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:12.247954,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:12.676925,1.0,-1.0,1.0
1,17:30:14.659547,17:31:12.886352,1.0,-1.0,1.0
1,17:30:14.659547,17:31:13.460169,1.0,-1.0,1.0
1,17:30:14.659547,17:31:13.952243,1.0,-1.0,1.0
1,17:30:14.659547,17:31:14.236536,1.0,-1.0,1.0
1,17:30:14.659547,17:31:14.582798,1.0,-1.0,1.0
1,17:30:14.659547,17:31:14.946198,1.0,-1.0,1.0
1,17:30:14.659547,17:31:15.269785,1.0,-1.0,1.0
1,17:30:14.659547,17:31:15.547342,1.0,-1.0,1.0
1,17:30:14.659547,17:31:15.853800,1.0,-1.0,1.0
1,17:30:14.659547,17:31:16.166063,1.0,-1.0,1.0
1,17:30:14.659547,17:31:16.457658,1.0,-1.0,1.0
1,17:30:14.659547,17:31:16.748824,1.0,-1.0,1.0
1,17:30:14.659547,17:31:17.040212,1.0,-1.0,1.0
1,17:30:14.659547,17:31:17.299946,1.0,-1.0,1.0
1,17:30:14.659547,17:31:17.577882,1.0,-1.0,1.0
1,17:30:14.659547,17:31:17.883877,1.0,-1.0,1.0
1,17:30:14.659547,17:31:18.174372,1.0,-1.0,1.0
1,17:30:14.659547,17:31:18.465953,1.0,-1.0,1.0
1,17:30:14.659547,17:31:18.746519,1.0,-1.0,1.0
1,17:30:14.659547,17:31:18.997807,1.0,-1.0,1.0
1,17:30:14.659547,17:31:19.292375,1.0,-1.0,1.0
1,17:30:14.659547,17:31:19.586023,1.0,-1.0,1.0
1,17:30:14.659547,17:31:19.838198,1.0,-1.0,1.0
1,17:30:14.659547,17:31:20.125237,1.0,-1.0,1.0
1,17:30:14.659547,17:31:20.427946,1.0,-1.0,1.0
1,17:30:14.659547,17:31:20.726700,1.0,-1.0,1.0
1,17:30:14.659547,17:31:20.983160,1.0,-1.0,1.0
1,17:30:14.659547,17:31:21.276863,1.0,-1.0,1.0
1,17:30:14.659547,17:31:21.578747,1.0,-1.0,1.0
1,17:30:14.659547,17:31:21.869114,1.0,-1.0,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
2,17:31:22.782541,17:31:23.832485,1.0,-1.0,1.0
2,17:31:22.782541,17:31:24.254101,1.0,-1.0,1.0
2,17:31:22.782541,17:31:24.592788,1.0,-1.0,1.0
2,17:31:22.782541,17:31:24.963505,1.0,-1.0,1.0
2,17:31:22.782541,17:31:25.282679,1.0,-1.0,1.0
2,17:31:22.782541,17:31:25.597707,1.0,-1.0,1.0
2,17:31:22.782541,17:31:25.890624,1.0,-1.0,1.0
2,17:31:22.782541,17:31:26.236099,1.0,-1.0,1.0
2,17:31:22.782541,17:31:26.551734,1.0,-1.0,1.0
2,17:31:22.782541,17:31:26.845389,1.0,-1.0,1.0
2,17:31:22.782541,17:31:27.157066,1.0,-1.0,1.0
2,17:31:22.782541,17:31:27.437841,1.0,-1.0,1.0
2,17:31:22.782541,17:31:27.731882,1.0,-1.0,1.0
2,17:31:22.782541,17:31:28.010386,1.0,-1.0,1.0
2,17:31:22.782541,17:31:28.322722,1.0,-1.0,1.0
2,17:31:22.782541,17:31:28.593881,1.0,-1.0,1.0
2,17:31:22.782541,17:31:28.908537,1.0,-1.0,1.0
